Notice;Titre;Auteur;Editeur;ISBN;"Date publication";"Categorie prêt";Cote;CB;"Numéro inventaire";Statut;Perdu;Retiré;"Date création";"Dernier prêt";"Nb prêts";"Nb renouvellements";"Prêts période";PPN
371113;"Hépato-gastro-entérologie, chirurgie digestive";"Karim Aziz,... Delphine Bonnet,... Bertrand Foppa,...";"Elsevier Masson";978-2-294-09641-9;2012;P;"WI 10 CAH 2012";1052035307;V533404;Disponible;"Non perdu";"Non retiré";2012-10-05;2016-04-21;3;;;164160418
371113;"Hépato-gastro-entérologie, chirurgie digestive";"Karim Aziz,... Delphine Bonnet,... Bertrand Foppa,...";"Elsevier Masson";978-2-294-09641-9;2012;P;"WI 10 CAH 2012";1052035291;V533405;Disponible;Manquant;"Non retiré";2012-10-05;2014-07-10;4;;;164160418
111292;"Clinical management of dysphagia in adults and children";"Leora Reiff Cherney";"Aspen Publishers";0-8342-0376-6;1994;P;"WI 10 CHE";1050294591;469598;Disponible;"Non perdu";"Non retiré";1996-05-29;2012-01-06;1;;;017090997
330954;Colonoscopy;"edited by Jerome D. Waye,... Douglas K. Rex,... Christopher B. Williams,...";"Wiley Blackwell";978-1-4051-7599-9;2009;P;"WI 10 COL";1051838138;V527999;Disponible;"Non perdu";"Non retiré";2010-01-19;;;;;139340033
379291;"L'essentiel en hépato-gastro-entérologie";"Paul Collins,...";"Elsevier Masson";978-2-294-73122-8;2013;E;"WI 10 COL";1052047010;V534892;Disponible;"Non perdu";"Non retiré";2013-06-13;;;;;169458407
379291;"L'essentiel en hépato-gastro-entérologie";"Paul Collins,...";"Elsevier Masson";978-2-294-73122-8;2013;P;"WI 10 COL";1052047027;V534894;Disponible;"Non perdu";"Non retiré";2013-06-13;2015-01-30;3;;;169458407
379291;"L'essentiel en hépato-gastro-entérologie";"Paul Collins,...";"Elsevier Masson";978-2-294-73122-8;2013;P;"WI 10 COL";1052048062;V534893;Disponible;"Non perdu";"Non retiré";2013-07-02;2019-10-30;3;2;4;169458407
379291;"L'essentiel en hépato-gastro-entérologie";"Paul Collins,...";"Elsevier Masson";978-2-294-73122-8;2013;P;"WI 10 COL";1052048055;V534896;Disponible;"Non perdu";"Non retiré";2013-07-02;2016-10-31;5;;;169458407
379291;"L'essentiel en hépato-gastro-entérologie";"Paul Collins,...";"Elsevier Masson";978-2-294-73122-8;2013;P;"WI 10 COL";1052048048;V534895;Disponible;"Non perdu";"Non retiré";2013-07-02;2017-02-19;8;;;169458407
379291;"L'essentiel en hépato-gastro-entérologie";"Paul Collins,...";"Elsevier Masson";978-2-294-73122-8;2013;P;"WI 10 COL";1052091020;V538528;Disponible;"Non perdu";"Non retiré";2014-12-18;2016-03-23;1;;;169458407
405828;"Chirurgie générale, viscérale et digestive";"Collège français de chirurgie générale, viscérale et digestive,...";"Med-Line éd.";978-2-84678-149-7;2015;E;"WI 10 COL 2015";1052125046;V539718;Disponible;Manquant;"Non retiré";2015-07-21;2017-07-19;8;;;183538633
405828;"Chirurgie générale, viscérale et digestive";"Collège français de chirurgie générale, viscérale et digestive,...";"Med-Line éd.";978-2-84678-149-7;2015;P_COURT;"WI 10 COL 2015";1052125053;V539722;Disponible;"Non perdu";"Non retiré";2015-07-21;2019-09-16;27;;3;183538633
405828;"Chirurgie générale, viscérale et digestive";"Collège français de chirurgie générale, viscérale et digestive,...";"Med-Line éd.";978-2-84678-149-7;2015;P_COURT;"WI 10 COL 2015";1052125060;V539721;Disponible;"Non perdu";"Non retiré";2015-07-21;2019-08-26;27;;4;183538633
405828;"Chirurgie générale, viscérale et digestive";"Collège français de chirurgie générale, viscérale et digestive,...";"Med-Line éd.";978-2-84678-149-7;2015;P_COURT;"WI 10 COL 2015";1052125077;V539720;Disponible;"Non perdu";"Non retiré";2015-07-21;2019-05-06;29;;4;183538633
405828;"Chirurgie générale, viscérale et digestive";"Collège français de chirurgie générale, viscérale et digestive,...";"Med-Line éd.";978-2-84678-149-7;2015;P_COURT;"WI 10 COL 2015";1052125084;V539719;Disponible;"Non perdu";"Non retiré";2015-07-21;2018-01-22;26;1;2;183538633
405828;"Chirurgie générale, viscérale et digestive";"Collège français de chirurgie générale, viscérale et digestive,...";"Med-Line éd.";978-2-84678-149-7;2015;P_COURT;"WI 10 COL 2015";1051809145;V545795;Disponible;"Non perdu";"Non retiré";2017-09-09;2019-04-23;8;2;9;183538633
405828;"Chirurgie générale, viscérale et digestive";"Collège français de chirurgie générale, viscérale et digestive,...";"Med-Line éd.";978-2-84678-149-7;2015;P_COURT;"WI 10 COL 2015";1051809152;V545796;Disponible;"Non perdu";"Non retiré";2017-09-09;2018-06-06;6;;4;183538633
405828;"Chirurgie générale, viscérale et digestive";"Collège français de chirurgie générale, viscérale et digestive,...";"Med-Line éd.";978-2-84678-149-7;2015;P_COURT;"WI 10 COL 2015";1051809169;V545798;Disponible;"Non perdu";"Non retiré";2017-09-09;2019-10-01;4;;3;183538633
405828;"Chirurgie générale, viscérale et digestive";"Collège français de chirurgie générale, viscérale et digestive,...";"Med-Line éd.";978-2-84678-149-7;2015;P_COURT;"WI 10 COL 2015";1051809176;V545797;Disponible;"Non perdu";"Non retiré";2017-09-09;2019-06-21;7;1;6;183538633
405828;"Chirurgie générale, viscérale et digestive";"Collège français de chirurgie générale, viscérale et digestive,...";"Med-Line éd.";978-2-84678-149-7;2015;P_COURT;"WI 10 COL 2015";1051809183;V545799;Disponible;"Non perdu";"Non retiré";2017-09-09;2019-02-08;6;1;6;183538633
405828;"Chirurgie générale, viscérale et digestive";"Collège français de chirurgie générale, viscérale et digestive,...";"Med-Line éd.";978-2-84678-149-7;2015;E;"WI 10 COL 2015";1051809190;V545792;Disponible;"Non perdu";"Non retiré";2017-09-09;;;;;183538633
405828;"Chirurgie générale, viscérale et digestive";"Collège français de chirurgie générale, viscérale et digestive,...";"Med-Line éd.";978-2-84678-149-7;2015;P_COURT;"WI 10 COL 2015";1051809206;V545801;Disponible;"Non perdu";"Non retiré";2017-09-09;2019-02-08;5;;3;183538633
405828;"Chirurgie générale, viscérale et digestive";"Collège français de chirurgie générale, viscérale et digestive,...";"Med-Line éd.";978-2-84678-149-7;2015;P_COURT;"WI 10 COL 2015";1051809213;V545800;Disponible;"Non perdu";"Non retiré";2017-09-09;2019-10-22;5;2;6;183538633
405828;"Chirurgie générale, viscérale et digestive";"Collège français de chirurgie générale, viscérale et digestive,...";"Med-Line éd.";978-2-84678-149-7;2015;P_COURT;"WI 10 COL 2015";1051809220;V545793;Disponible;"Non perdu";"Non retiré";2017-09-09;2018-10-29;6;1;4;183538633
405828;"Chirurgie générale, viscérale et digestive";"Collège français de chirurgie générale, viscérale et digestive,...";"Med-Line éd.";978-2-84678-149-7;2015;P_COURT;"WI 10 COL 2015";1051809237;V545794;Disponible;"Non perdu";"Non retiré";2017-09-09;2019-07-01;6;;5;183538633
413763;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";Elsevier-Masson;978-2-294-74227-9;2015;E;"WI 10 COL 2015";1052144047;V540377;Disponible;"Non perdu";"Non retiré";2015-10-23;2016-08-16;3;;;188482318
413763;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";Elsevier-Masson;978-2-294-74227-9;2015;P_COURT;"WI 10 COL 2015";1052144030;V540383;Disponible;Manquant;"Non retiré";2015-10-23;2016-04-20;2;;;188482318
413763;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";Elsevier-Masson;978-2-294-74227-9;2015;P_COURT;"WI 10 COL 2015";1052144023;V540382;Disponible;"Non perdu";"Non retiré";2015-10-23;2019-03-13;33;2;7;188482318
413763;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";Elsevier-Masson;978-2-294-74227-9;2015;P_COURT;"WI 10 COL 2015";1052144016;V540384;Disponible;"Non perdu";"Non retiré";2015-10-23;2018-07-10;33;2;6;188482318
413763;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";Elsevier-Masson;978-2-294-74227-9;2015;P_COURT;"WI 10 COL 2015";1052144009;V540381;Disponible;"Non perdu";"Non retiré";2015-10-23;2019-09-03;34;3;9;188482318
413763;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";Elsevier-Masson;978-2-294-74227-9;2015;P_COURT;"WI 10 COL 2015";1052143996;V540380;Disponible;"Non perdu";"Non retiré";2015-10-23;2019-01-17;39;2;10;188482318
413763;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";Elsevier-Masson;978-2-294-74227-9;2015;P_COURT;"WI 10 COL 2015";1052143989;V540379;Disponible;"Non perdu";"Non retiré";2015-10-23;2018-10-25;29;1;5;188482318
413763;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";Elsevier-Masson;978-2-294-74227-9;2015;P_COURT;"WI 10 COL 2015";1052143972;V540378;Disponible;"Non perdu";"Non retiré";2015-10-23;2018-08-20;29;1;5;188482318
413763;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";Elsevier-Masson;978-2-294-74227-9;2015;P_COURT;"WI 10 COL 2015";1051891218;V544277;Disponible;"Non perdu";"Non retiré";2017-02-06;2018-03-14;11;1;4;188482318
413763;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";Elsevier-Masson;978-2-294-74227-9;2015;P_COURT;"WI 10 COL 2015";1052324074;V543718;Disponible;"Non perdu";"Non retiré";2016-10-28;2018-11-07;17;2;7;188482318
413763;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";Elsevier-Masson;978-2-294-74227-9;2015;P_COURT;"WI 10 COL 2015";1052324081;V543717;Disponible;"Non perdu";"Non retiré";2016-10-28;2019-07-17;17;1;5;188482318
413763;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";Elsevier-Masson;978-2-294-74227-9;2015;P_COURT;"WI 10 COL 2015";1052324098;V543723;Disponible;"Non perdu";"Non retiré";2016-10-28;2018-10-13;19;1;5;188482318
413763;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";Elsevier-Masson;978-2-294-74227-9;2015;P_COURT;"WI 10 COL 2015";1052324111;V543721;Disponible;Manquant;"Non retiré";2016-10-28;2017-07-19;3;;;188482318
413763;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";Elsevier-Masson;978-2-294-74227-9;2015;P_COURT;"WI 10 COL 2015";1052324104;V543722;Disponible;"Non perdu";"Non retiré";2016-10-28;2019-03-13;15;;4;188482318
413763;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";Elsevier-Masson;978-2-294-74227-9;2015;P_COURT;"WI 10 COL 2015";1052324128;V543720;Disponible;"Non perdu";"Non retiré";2016-10-28;2018-10-06;19;;4;188482318
413763;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";Elsevier-Masson;978-2-294-74227-9;2015;P_COURT;"WI 10 COL 2015";1052324135;V543716;Disponible;"Non perdu";"Non retiré";2016-10-28;2018-05-07;17;;5;188482318
413763;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";Elsevier-Masson;978-2-294-74227-9;2015;P_COURT;"WI 10 COL 2015";1052324142;V543719;Disponible;"Déclaré perdu par l'usager";"Non retiré";2016-10-28;2016-11-22;2;;;188482318
413763;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";Elsevier-Masson;978-2-294-74227-9;2015;P_COURT;"WI 10 COL 2015";1051895841;V550265;Disponible;"Non perdu";"Non retiré";2019-09-16;;;;;188482318
486891;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";"Elsevier, Masson";978-2-294-75515-6;2018;P_COURT;"WI 10 COL 2018";1052386201;V548673;Disponible;"Non perdu";"Non retiré";2018-11-20;2020-10-06;15;5;20;231492669
486891;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";"Elsevier, Masson";978-2-294-75515-6;2018;P_COURT;"WI 10 COL 2018";1052386270;V548662;Disponible;"Non perdu";"Non retiré";2018-11-20;2020-03-14;11;5;14;231492669
486891;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";"Elsevier, Masson";978-2-294-75515-6;2018;P_COURT;"WI 10 COL 2018";1052386249;V548657;Disponible;"Non perdu";"Non retiré";2018-11-20;2020-10-26;15;1;16;231492669
486891;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";"Elsevier, Masson";978-2-294-75515-6;2018;P_COURT;"WI 10 COL 2018";1052386232;V548661;Disponible;"Non perdu";"Non retiré";2018-11-20;2020-05-28;10;2;12;231492669
486891;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";"Elsevier, Masson";978-2-294-75515-6;2018;P_COURT;"WI 10 COL 2018";1052386133;V548670;Disponible;"Non perdu";"Non retiré";2018-11-20;2020-06-19;15;1;16;231492669
486891;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";"Elsevier, Masson";978-2-294-75515-6;2018;P_COURT;"WI 10 COL 2018";1052386171;V548669;Disponible;"Non perdu";"Non retiré";2018-11-20;2020-10-28;12;3;15;231492669
486891;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";"Elsevier, Masson";978-2-294-75515-6;2018;P_COURT;"WI 10 COL 2018";1052386157;V548665;Disponible;"Non perdu";"Non retiré";2018-11-20;2020-10-29;16;3;19;231492669
486891;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";"Elsevier, Masson";978-2-294-75515-6;2018;P_COURT;"WI 10 COL 2018";1052386263;V548654;Disponible;"Non perdu";"Non retiré";2018-11-20;2020-01-18;13;2;15;231492669
486891;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";"Elsevier, Masson";978-2-294-75515-6;2018;P_COURT;"WI 10 COL 2018";1052386119;V548656;Disponible;"Non perdu";"Non retiré";2018-11-20;2020-03-13;12;3;15;231492669
486891;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";"Elsevier, Masson";978-2-294-75515-6;2018;P_COURT;"WI 10 COL 2018";1052386140;V548666;Disponible;"Non perdu";"Non retiré";2018-11-20;2020-03-13;14;1;15;231492669
486891;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";"Elsevier, Masson";978-2-294-75515-6;2018;P_COURT;"WI 10 COL 2018";1052386256;V548658;Disponible;"Non perdu";"Non retiré";2018-11-20;2020-10-28;13;2;15;231492669
486891;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";"Elsevier, Masson";978-2-294-75515-6;2018;P_COURT;"WI 10 COL 2018";1052386096;V548672;Disponible;"Non perdu";"Non retiré";2018-11-20;2020-11-13;13;4;16;231492669
486891;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";"Elsevier, Masson";978-2-294-75515-6;2018;E;"WI 10 COL 2018";1052386287;V548663;Disponible;"Non perdu";"Non retiré";2018-11-20;2019-01-16;2;1;3;231492669
486891;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";"Elsevier, Masson";978-2-294-75515-6;2018;P_COURT;"WI 10 COL 2018";1052386126;V548671;Disponible;"Non perdu";"Non retiré";2018-11-20;2020-10-14;13;1;14;231492669
486891;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";"Elsevier, Masson";978-2-294-75515-6;2018;P_COURT;"WI 10 COL 2018";1052386102;V548655;Disponible;"Non perdu";"Non retiré";2018-11-20;2020-10-27;16;2;18;231492669
486891;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";"Elsevier, Masson";978-2-294-75515-6;2018;P_COURT;"WI 10 COL 2018";1052386218;V548659;Disponible;"Non perdu";"Non retiré";2018-11-20;2020-11-09;14;1;15;231492669
486891;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";"Elsevier, Masson";978-2-294-75515-6;2018;P_COURT;"WI 10 COL 2018";1052386225;V548660;Disponible;"Non perdu";"Non retiré";2018-11-20;2020-03-02;12;3;15;231492669
486891;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";"Elsevier, Masson";978-2-294-75515-6;2018;E;"WI 10 COL 2018";1052386164;V548664;Disponible;"Non perdu";"Non retiré";2018-11-20;2020-03-13;1;;;231492669
486891;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";"Elsevier, Masson";978-2-294-75515-6;2018;P_COURT;"WI 10 COL 2018";1052386188;V548668;Disponible;"Non perdu";"Non retiré";2018-11-20;2020-02-27;14;1;15;231492669
486891;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";"Elsevier, Masson";978-2-294-75515-6;2018;P_COURT;"WI 10 COL 2018";1052410111;V550166;Disponible;"Non perdu";"Non retiré";2019-07-16;2020-10-19;10;;10;231492669
486891;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";"Elsevier, Masson";978-2-294-75515-6;2018;P_COURT;"WI 10 COL 2018";1052410135;V550163;Disponible;"Non perdu";"Non retiré";2019-07-16;2020-10-26;11;;11;231492669
486891;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";"Elsevier, Masson";978-2-294-75515-6;2018;P_COURT;"WI 10 COL 2018";1052410142;V550164;Disponible;"Non perdu";"Non retiré";2019-07-16;2020-10-28;10;;10;231492669
486891;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";"Elsevier, Masson";978-2-294-75515-6;2018;P_COURT;"WI 10 COL 2018";1052410159;V550165;Disponible;"Non perdu";"Non retiré";2019-07-16;2020-10-09;8;;8;231492669
486891;"Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en hépato-gastro-entérologie";"Elsevier, Masson";978-2-294-75515-6;2018;P_COURT;"WI 10 COL 2018";1052410128;V550162;Disponible;"Non perdu";"Non retiré";2019-07-16;2020-10-29;9;;9;231492669
491837;"Fiches Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en Hépato-gastro-entérologie";"Elsevier Masson";978-2-294-75679-5;2019;P;"WI 10 COL 2019";1052389363;V549415;Disponible;"Non perdu";"Non retiré";2019-03-04;2020-03-13;6;2;8;233331956
491837;"Fiches Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en Hépato-gastro-entérologie";"Elsevier Masson";978-2-294-75679-5;2019;E;"WI 10 COL 2019";1052389400;V549417;Disponible;"Non perdu";"Non retiré";2019-03-04;2020-03-13;1;;1;233331956
491837;"Fiches Hépato-gastro-entérologie, chirurgie digestive";"sous l'égide de la Collégiale des universitaires en Hépato-gastro-entérologie";"Elsevier Masson";978-2-294-75679-5;2019;P;"WI 10 COL 2019";1052389394;V549414;Disponible;"Non perdu";"Non retiré";2019-03-04;2020-09-18;3;;3;233331956
